au2_center_s,lag_from_base_frames,lag_from_base_ms,ncc
19.65,0.08670727788582258,0.002408535496828405,0.9868738214347994
19.675,0.10019053474394292,0.00278307040955397,0.987209513248513
19.7,0.21219999773531698,0.005894444381536582,0.9462966891497586
19.725,0.2250128662256544,0.006250357395157067,0.9270558360404707
19.75,0.24673734833242233,0.0068538152314561755,0.9585306970742964
19.775,0.21484448238946913,0.0059679022885963644,0.9913579145145939
19.8,-0.8060882203574906,-0.02239133945437474,0.9681197620033115
19.825,-0.4065261805777453,-0.01129239390493737,0.9728876198446227
19.85,0.09560619137151269,0.002655727538097575,0.985305570062947
19.875,0.09500272933775124,0.002638964703826423,0.9695068446040277
19.9,0.1070884225826731,0.002974678405074253,0.9706357460933769
19.925,0.14826839461230407,0.004118566517008446,0.9807038754066915
19.95,0.1824842637694667,0.00506900732692963,0.9635770836188128
19.975,0.20423860794814214,0.005673294665226171,0.9592545784201301
20.0,0.2189492886294061,0.0060819246841501695,0.9705498288608823
20.025,-0.12708247280338858,-0.0035300686889830164,0.963367234609964
20.05,-0.21603945309359546,-0.00600109591926654,0.9689814913617739
20.075,0.09877805834684249,0.002743834954078958,0.9774604403262724
20.1,0.1150415169258281,0.003195597692384114,0.9735852186051402
20.125,0.08169711288614176,0.002269364246837271,0.9738672207832014
20.15,0.23538865530611802,0.006538573758503278,0.9658109250965788
20.175,0.2086101168314946,0.0057947254675415165,0.953738979234478
20.2,0.20315808433491825,0.005643280120414396,0.9657212831053679
20.225,0.21494094803292876,0.005970581889803576,0.9709329609412998
20.25,0.19942005123640916,0.005539445867678032,0.9657089390534612
20.275,0.22675097630365257,0.006298638230657016,0.9804935768326998
20.3,0.2413693154230557,0.006704703206195992,0.9829087545516414
20.325,0.2380800453115154,0.006613334591986539,0.9751561266926582
20.35,0.23077280420838664,0.006410355672455185,0.9685500194226051
20.375,0.21484500005093382,0.005967916668081496,0.9671407948752889
20.4,0.2067647368677946,0.005743464912994294,0.9797192046875973
20.425,0.19226386357785052,0.005340662877162514,0.9717266450328477
20.45,0.16076564213043817,0.004465712281401061,0.9484664946849626
20.475,0.056516368388845585,0.0015698991219123774,0.9623236439596827
20.5,0.059469804416587294,0.0016519390115718694,0.9731025770574845
20.525,0.04227067132142695,0.0011741853144840821,0.9715252811188341
20.55,0.20103182394409877,0.005584217331780521,0.9818463923450087
20.575,0.22118124479456994,0.006143923466515832,0.9906922378230519
20.6,-0.0661822380656393,-0.0018383955018233143,0.9929992624071785
20.625,-0.13884564930178217,-0.0038568235917161714,0.9941902614687474
20.65,0.19112034442814343,0.005308898456337317,0.977034500191789
20.675,0.23355977695077135,0.006487771581965871,0.958843231808675
20.7,0.24916984624233263,0.006921384617842573,0.9732859368417698
20.725,0.24419754760139026,0.006783265211149729,0.9934647483838864
20.75,0.1550128850183822,0.004305913472732839,0.9938203491368456
20.775,0.15242738321844512,0.004234093978290143,0.9923895762543499
20.8,0.2522543782206023,0.007007066061683398,0.9889796405037298
20.825,0.2227684191246526,0.00618801164235146,0.9704195754175725
20.85,0.04723615826703472,0.0013121155074176311,0.9678305683824917
20.875,0.08899655352035239,0.0024721264866764555,0.9649300939575424
20.9,0.10486114902082705,0.0029128096950229733,0.9555243677173265
20.925,0.1148287358118853,0.0031896871058857026,0.9734298648996741
20.95,0.16740865677136751,0.00465024046587132,0.9904816531854285
20.975,0.08508837983559255,0.0023635661065442375,0.9707521923981459
21.0,0.1301390304465535,0.0036149730679598197,0.9682391360930551
21.025,0.2562911029496452,0.00711919730415681,0.9769468469278489
21.05,0.27499980587777856,0.00763888349660496,0.9755647644770175
21.075,0.27770071174191174,0.007713908659497548,0.992976995357657
21.1,0.25610839438835475,0.007114122066343188,0.9947115551943431
21.125,-1.8075949598021555,-0.05021097110561543,0.9626064356501786
21.15,0.016287574412226204,0.00045243262256183895,0.9557571819896378
21.175,0.1383056237835563,0.0038418228828765635,0.9854073557477332
21.2,0.18490273600215937,0.0051361871111710936,0.9958923825645241
21.225,0.25035846108049997,0.006954401696680555,0.9965714025507424
21.25,0.26746239547350437,0.007429510985375122,0.9903567245698828
21.275,0.22113255754382352,0.006142571042883987,0.9685080068190431
21.3,0.20239109565681032,0.005621974879355842,0.975387052083588
21.325,0.2377942872925904,0.0066053968692386215,0.9888548688555838
21.35,0.0579485244843457,0.0016096812356762693,0.9743569006635678
21.375,0.1029488604819286,0.0028596905689424607,0.9674939607819268
21.4,0.184136101524586,0.005114891709016278,0.9770502278426274
21.425,0.2194690329305943,0.0060963620258498415,0.9893160530456384
21.45,0.2427302486948025,0.006742506908188959,0.9951508403792275
21.475,-0.13752180481904303,-0.003820050133862306,0.9867517674017937
21.5,-0.5239291626236804,-0.01455358785065779,0.9808712978480766
21.525,-0.420032414113737,-0.011667567058714917,0.9826365826030851
21.55,-0.542439287615888,-0.015067757989330223,0.9757343933941153
21.575,-0.18665770642691332,-0.005184936289636481,0.9772808731645947
21.6,0.08175843638052896,0.0022710676772369157,0.9792142287464901
21.625,0.2259639408499203,0.006276776134720008,0.9446766704729853
21.65,0.24222299779017814,0.006728416605282726,0.9438651458997852
21.675,0.2588993076907174,0.007191647435853262,0.9742221609726928
21.7,0.07052338361905013,0.0019589828783069477,0.9450157244437449
21.725,-1.080402999050088,-0.030011194418058003,0.9470211901190425
21.75,-0.043859637946845866,-0.001218323276301274,0.9779609852813712
21.775,0.08806078009717187,0.0024461327804769966,0.9487223768366537
21.8,0.10501193011926847,0.0029169980588685685,0.9396883926903135
21.825,0.12615599697092622,0.003504333249192395,0.976044800612766
21.85,0.14340550212863623,0.003983486170239896,0.9513664260424255
21.875,0.20061598878732645,0.005572666355203512,0.9349124335833031
21.9,0.23368746077140445,0.006491318354761235,0.9406065440867998
21.925,0.08597801524934899,0.002388278201370805,0.9340245110500671
21.95,-0.5122139617521833,-0.014228165604227315,0.958267395401691
21.975,-0.2909139831544232,-0.008080943976511755,0.9687707114301639
22.0,0.029379254846500315,0.0008160904124027866,0.9741894151564632
22.025,0.25033297213562844,0.0069536936704341235,0.9909197952758361
22.05,0.020194566683343667,0.0005609601856484352,0.9869989957789687
22.075,0.11923687138627743,0.0033121353162854843,0.9881347539686844
22.1,0.21731821969447324,0.006036617213735368,0.967086550264822
22.125,0.22055017635361243,0.006126393787600346,0.9552931768272364
22.15,0.19197433629673752,0.005332620452687153,0.9665643962546688
22.175,0.04555552676445832,0.001265431299012731,0.9814920956917951
22.2,0.15437880383439936,0.0042883001065110934,0.9932966477941442
22.225,-0.04838624846748093,-0.0013440624574300257,0.9794464111324045
22.25,-0.24051977634212804,-0.006681104898392446,0.9711988058962152
22.275,0.014207421646560851,0.000394650601293357,0.9749053296704313
22.3,0.18043668603466262,0.005012130167629517,0.9824151571667605
22.325,0.25375792770128486,0.007048831325035691,0.9858087142142646
22.35,0.20325050758161137,0.005645847432822538,0.9707264653115075
22.375,0.17101626449372392,0.004750451791492331,0.9452539126557957
22.4,0.16965661062158477,0.004712683628377355,0.9575982860994258
22.425,-0.2692984509393179,-0.007480512526092165,0.9757462228215182
22.45,0.1250010857589161,0.0034722523821921142,0.967438918064978
22.475,0.1983963163109375,0.00551100878641493,0.9640588047656461
22.5,0.13634908591566394,0.003787474608768443,0.9760563980220079
22.525,0.14717215888247812,0.004088115524513282,0.995643835867266
22.55,-0.1498785443455435,-0.004163292898487319,0.9898062173367825
22.575,0.2195163064085924,0.006097675178016456,0.9583183766419017
22.6,0.23744309225333562,0.006595641451481545,0.9444899426436488
22.625,0.244648579748175,0.0067957938818937495,0.9609691989113003
22.65,0.23618995922591024,0.006560832200719729,0.9893210438231785
22.675,0.20576327187351953,0.005715646440931098,0.9908656943563575
22.7,0.28094635491025083,0.0078040654141736335,0.9942251334072183
22.725,0.24405790159990287,0.006779386155552857,0.9903084161183469
22.75,-0.08978799593351647,-0.0024941109981532353,0.9902145134679384
22.775,-0.3510613093644121,-0.009751703037900336,0.9929044748756293
22.8,-0.6412697961052034,-0.017813049891811206,0.9865491993410551
22.825,0.10208969437085993,0.002835824843634998,0.9801545751781593
22.85,0.15610056900265817,0.004336126916740505,0.9765441479493401
22.875,0.14007030872651252,0.003890841909069792,0.9797508205416653
22.9,-0.014462131953227247,-0.00040172588758964574,0.984882676415225
22.925,0.11092276511507763,0.0030811879198632676,0.9737192755113249
22.95,0.2555412148082855,0.00709836707800793,0.9800008023036944
22.975,0.2642366255988026,0.007339906266633406,0.9840175631913063
23.0,0.20997726177275552,0.005832701715909876,0.9888124754040495
23.025,0.12661529871964705,0.003517091631101307,0.996612790874645
23.05,-0.9342127772115448,-0.025950354922542912,0.9781629917084651
23.075,-4.960682670965254,-0.13779674086014596,0.9459973821453802
23.1,-4.895152839427575,-0.13597646776187708,0.952147793960157
23.125,-0.8051437750860703,-0.02236510486350195,0.9796326819779978
23.15,0.1420769585132624,0.003946582180923956,0.9932062586032819
23.175,0.23639044130612466,0.006566401147392352,0.9933170112447973
23.2,0.2651985923572924,0.0073666275654803446,0.9944731416942889
23.225,0.09479250656153711,0.00263312518226492,0.9629214181593209
23.25,-5.832719574879001,-0.16201998819108335,0.9519407748561737
23.275,-0.059948811049260795,-0.0016652447513683555,0.9837538548624977
23.3,0.11507938808708762,0.0031966496690857675,0.9180852348956171
23.325,0.1281366093516413,0.0035593502597678142,0.8146123478291203
23.35,0.18534459141642803,0.005148460872678557,0.9177648960064406
23.375,0.22204949423998355,0.00616804150666621,0.8336524230954612
23.4,0.23212190302068092,0.006447830639463359,0.8347157648520589
23.425,0.23476637226443434,0.006521288118456509,0.82432530229786
23.45,0.2399005091914597,0.006663903033096103,0.8125640328445023
23.475,0.23711147630180457,0.006586429897272349,0.8188243729279678
23.5,0.22996335214058872,0.006387870892794131,0.8163573716141362
23.525,0.15872209608120422,0.004408947113366784,0.7480249065194915
23.55,0.21953247274275425,0.006098124242854285,0.928322287924766
23.575,0.23138496231560457,0.0064273600643223495,0.9328773282672259
23.6,0.25617442720180555,0.007115956311161265,0.9247270985297835
23.625,0.24577748767519655,0.006827152435422127,0.9473448623096284
23.65,0.252451788711824,0.007012549686439556,0.9637787523970008
23.675,0.25887821838453956,0.007191061621792765,0.9699116869890632
23.7,0.11894488731851897,0.0033040246477366382,0.8001112202242872
23.725,0.1134301187671444,0.003150836632420678,0.7153908973035563
23.75,0.11635542961031274,0.003232095266953132,0.8262554377512336
23.775,0.14282944737051542,0.003967484649180984,0.9161017516748672
23.8,0.15837024480119485,0.004399173466699857,0.9623112527268673
23.825,0.20738578354219347,0.005760716209505375,0.9892346033642087
23.85,0.06080237949447064,0.0016889549859575178,0.9833630079510872
23.875,-0.5208916936029611,-0.014469213711193361,0.970854577765113
23.9,-0.554658246533881,-0.015407173514830027,0.9793208825154298
23.925,0.027601489152288244,0.0007667080320080068,0.9888462393118863
23.95,0.04233378626354935,0.0011759385073208152,0.9802481629617312
23.975,-0.0590563283331605,-0.001640453564810014,0.9652259303068843
24.0,0.14320911348059626,0.0039780309300165625,0.9637078102668426
24.025,0.21716622158644416,0.006032395044067893,0.9752169361295282
24.05,0.20937472122275197,0.005815964478409777,0.9820735685327869
24.075,0.1637903414941336,0.004549731708170378,0.9902393922260612
24.1,-0.31106896925000266,-0.008640804701388963,0.9739875206553135
24.125,-0.19899252979728846,-0.005527570272146901,0.9770984540261304
24.15,0.17718950631363942,0.004921930730934428,0.9921427237056997
24.175,0.1514349494750243,0.0042065263743062305,0.967639977024682
24.2,0.21594650158946904,0.005998513933040807,0.9689936998949108
24.225,0.2393371581540506,0.006648254393168072,0.9854674203373808
24.25,0.14734326529160882,0.004092868480322467,0.979726308305503
24.275,0.18992919207627643,0.005275810891007679,0.9633847079066743
24.3,0.2123076517340026,0.005897434770388961,0.9619374578661245
24.325,0.08602713052442254,0.002389642514567293,0.9766303692288536
24.35,-0.5393718824305049,-0.014982552289736247,0.9786211222707931
24.375,0.016052234225501796,0.00044589539515282764,0.975378725625821
24.4,0.1762107419997474,0.0048947428333263165,0.9795476535731783
24.425,0.24299100642999247,0.006749750178610902,0.9962397114875675
24.45,-0.2952920125335734,-0.008202555903710372,0.9895859571863814
24.475,0.09442055778313646,0.0026227932717537905,0.982693005977222
24.5,0.2474647472453413,0.006874020756815036,0.9719396041405975
24.525,0.2580961225492385,0.007169336737478848,0.9587619351921363
24.55,0.2634896006107503,0.007319155572520841,0.9740987608646786
24.575,0.1553835929197068,0.004316210914436299,0.9802764820743268
24.6,-0.38258580243210766,-0.01062738340089188,0.9816110169482853
24.625,0.09892205976649315,0.0027478349935136986,0.9848235887534856
24.65,0.22977428202880645,0.0063826189452446235,0.9772038790971515
24.675,0.24538004660353455,0.006816112405653737,0.9851221979351779
24.7,0.11897128278147899,0.0033047578550410833,0.9896482071235688
24.725,0.1125005634236813,0.0031250156506578137,0.9798740993832075
24.75,0.15164100272207895,0.0042122500756133045,0.9562161628498793
24.775,0.15511958688150201,0.004308877413375056,0.9641310300374548
24.8,0.19861073118354441,0.005516964755098455,0.9795740463701426
24.825,0.2045509214692041,0.005681970040811225,0.9782728773792574
24.85,0.2300674005776435,0.006390761127156763,0.9744979250406646
24.875,0.2530335106505142,0.00702870862918095,0.9739434859117615
24.9,0.19576365956822112,0.005437879432450587,0.9617312963655619
24.925,-0.1636478367705618,-0.004545773243626717,0.9625843362191993
24.95,0.15839733688390628,0.004399926024552953,0.9892748733438064
24.975,-1.4838044527088645,-0.041216790353024016,0.9499545149152332
25.0,0.054008616927715164,0.001500239359103199,0.9383755286837977
25.025,0.14836060032049606,0.004121127786680446,0.9797328697713925
25.05,0.20134402531597362,0.005592889592110378,0.9911976080869084
25.075,0.2237054145783643,0.006214039293843452,0.9814474286079586
25.1,0.262342787260046,0.007287299646112389,0.9723818832051963
25.125,0.2504862499260324,0.0069579513868342335,0.9821003066096243
25.15,0.2222725124949848,0.006174236458194022,0.984184160022235
25.175,0.17277525975167662,0.004799312770879906,0.9805052068324894
25.2,-0.339993896089759,-0.009444274891382195,0.9659837285175398
25.225,0.15836209298944096,0.004398947027484471,0.9505161537231913
25.25,0.18588957635215392,0.005163599343115386,0.9605130034663397
25.275,0.19576745004968138,0.0054379847236022604,0.9853044407354823
25.3,0.10397199466322096,0.002888110962867249,0.990913710434118
25.325,-0.1711959115791857,-0.0047554419883107145,0.9833724735574693
25.35,-0.25388126233877256,-0.007052257287188127,0.9806035315757756
25.375,-0.006310319737721482,-0.00017528665938115227,0.9865664786617444
25.4,0.11529021607646238,0.003202506002123955,0.982204605868397
25.425,0.08466786228924406,0.0023518850635901125,0.9796701192767139
25.45,0.19430795493447434,0.005397443192624287,0.9610813532791129
25.475,0.23964448533836114,0.00665679125939892,0.9285897230533776
25.5,0.2512586981535327,0.0069794082820425745,0.9390780488553635
25.525,0.24715274912537763,0.0068653541423716,0.9774358951290317
25.55,-0.10368012415197267,-0.0028800034486659073,0.9664670240359248
25.575,-0.14847504855478943,-0.004124306904299707,0.9744524307277559
25.6,0.129140322431443,0.0035872311786511943,0.9912871028212744
25.625,0.09608680315691799,0.002669077865469944,0.9699821823331066
25.65,0.08884358684846226,0.002467877412457285,0.9588687213933108
25.675,0.09005328114278048,0.002501480031743902,0.9678828726983294
25.7,0.1866480009976561,0.005184666694379336,0.9453581009119881
25.725,0.21124059986149138,0.0058677944405969825,0.9404644218422349
25.75,0.21201085786722693,0.005889190496311859,0.962303690425493
25.775,-0.12561038325785234,-0.003489177312718121,0.9583232907794133
25.8,-0.7667921706783375,-0.021299782518842708,0.9596005149203328
25.825,-0.8180311295696376,-0.022723086932489936,0.9618697470882195
25.85,-0.7587738618809303,-0.021077051718914733,0.9589107749609146
25.875,-0.03587414308308547,-0.000996503974530152,0.9872744341763057
25.9,0.17836820033102194,0.004954672231417276,0.9957533021554431
25.925,0.21448675568687828,0.0059579654357466184,0.9887981315539337
25.95,0.2082538746852419,0.005784829852367831,0.9489707255305888
25.975,0.20145976991265313,0.005596104719795921,0.9413401473388201
26.0,0.1250680659409858,0.003474112942805161,0.9690477030790094
26.025,-0.17368042056194036,-0.004824456126720566,0.9792320618986489
26.05,-0.3636410973136914,-0.010101141592046982,0.9665766055084176
26.075,-0.47299770677068914,-0.013138825188074698,0.9519766761464158
26.1,-0.21187653566118897,-0.005885459323921915,0.9697461215280261
26.125,0.03169109971948099,0.0008803083255411385,0.9575134429660653
26.15,0.1330252930173913,0.0036951470282608695,0.9629665515196887
26.175,0.19721494912194223,0.005478193031165062,0.9701677293667058
26.2,0.1824649848180551,0.00506847180050153,0.9522769700242434
26.225,0.18813214409758455,0.005225892891599571,0.965404092854957
26.25,0.23964250877519466,0.006656736354866519,0.9901554571305712
26.275,-0.025341513807150728,-0.0007039309390875203,0.9793643958358501
26.3,0.16078049779763093,0.004466124938823081,0.959226796853073
26.325,0.2136886941731492,0.005935797060365256,0.9816195791350172
26.35,0.18530607082154338,0.005147390856153983,0.9919945279119606
26.375,-0.2980016452599508,-0.008277823479443077,0.989397511328749
26.4,-0.30375186131141424,-0.00843755170309484,0.9868353249811646
26.425,0.23126483892394245,0.0064240233034428456,0.9733145551839594
26.45,0.24277583595938804,0.006743773221094112,0.9757678468997328
26.475,0.25393198831099406,0.0070536663419720575,0.989186285376863
26.5,0.1318698229045185,0.0036630506362366256,0.9846024460889313
26.525,0.09691315246504673,0.0026920320129179645,0.9812585900600045
26.55,0.24303533857756496,0.006750981627154582,0.9923743791353806
26.575,0.17905752347959714,0.004973820096655476,0.992769273993291
26.6,-0.7560698153896221,-0.021001939316378393,0.9866672428320157
26.625,-0.6972580552873526,-0.019368279313537573,0.9881250089964639
26.65,-0.10104788901079036,-0.0028068858058552877,0.9907487298326395
26.675,0.08949157286055803,0.00248587702390439,0.9842773504207588
26.7,0.13007091640226376,0.003613081011173993,0.9879290025903698
26.725,-0.08948277957421019,-0.0024856327659502834,0.9866343389479895
26.75,-0.3769994445907907,-0.010472206794188631,0.981228735245092
26.775,0.24837427332149276,0.006899285370041465,0.9823496911274187
26.8,0.2507969202950026,0.006966581119305628,0.9822352507468037
26.825,0.20851479330662914,0.005792077591850809,0.9803112897001449
26.85,-0.7274978555872306,-0.02020827376631196,0.9706380881146874
26.875,-0.8190682431898976,-0.02275189564416382,0.9707596696169496
26.9,0.13132545296199402,0.0036479292489442782,0.9901513437162368
26.925,0.06380388378717364,0.0017723301051992678,0.9454498793542845
26.95,-0.011029260508923902,-0.0003063683474701084,0.9316031793438625
26.975,-0.36734516511772525,-0.010204032364381256,0.9796356021587744
27.0,0.2699743280564411,0.007499286890456697,0.9936718218242535
27.025,0.2615463525813092,0.007265176460591921,0.9899761876645655
27.05,0.22927775560850877,0.0063688265446808,0.9748647251509069
27.075,-0.2787697582785853,-0.007743604396627369,0.9470684580875278
27.1,-0.8671557714071537,-0.02408766031686538,0.9616874339193314
27.125,0.02063413634591702,0.0005731704540532506,0.9815453398462148
27.15,0.14897310401462058,0.004138141778183905,0.9683894423361746
27.175,0.16269926946282293,0.004519424151745082,0.9702214334431197
27.2,0.15443322354530994,0.0042898117651474985,0.9800668889015378
27.225,0.12259750370794363,0.0034054862141095453,0.9762777288132368
27.25,0.1023306659908155,0.0028425184997448753,0.9684183785898762
27.275,0.1391533347938793,0.003865370410941092,0.9737164074383348
27.3,0.011743903454340844,0.00032621954039835675,0.9646385490303362
27.325,0.09221257998820453,0.002561460555227904,0.9627594925081322
27.35,0.2233012288564109,0.006202811912678081,0.985079360918738
27.375,0.22874159852228346,0.006353933292285651,0.9669567406689726
27.4,0.23466848000509852,0.006518568889030515,0.9615903743126814
27.425,0.23911914152262595,0.006642198375628498,0.953458103129093
27.45,0.18207489546981187,0.005057635985272552,0.9509403678368161
27.475,-0.12837689708406255,-0.0035660249190017377,0.9788473850139876
27.5,-1.1768512593644538,-0.03269031276012372,0.9734369105388282
27.525,-0.19277908800051238,-0.0053549746666809,0.9614531909758959
27.55,0.09171753848342885,0.002547709402317468,0.974394055700634
27.575,0.06211886610424896,0.00172552405845136,0.9531024527332921
27.6,-0.08504291761023901,-0.0023623032669510833,0.9442340953989695
27.625,0.17719996314530354,0.004922221198480654,0.9391608270999247
27.65,0.19937490921536302,0.005538191922648973,0.9160494529842388
27.675,0.15401428562089953,0.004278174600580543,0.9251857244902244
27.7,-0.08340639120358728,-0.0023168442000996467,0.9560177602844814
27.725,-0.5970435278146881,-0.01658454243929689,0.9607296192457231
27.75,-0.5551942102569491,-0.015422061396026367,0.9622254316287266
27.775,-0.5301864930646758,-0.014727402585129883,0.9630841733016791
27.8,-1.516151196689321,-0.04211531101914781,0.9574274822432732
27.825,0.2058044356128239,0.005716789878133998,0.9632031476347348
27.85,0.22815071535249418,0.006337519870902616,0.9584159467300538
27.875,0.23251458803213526,0.006458738556448202,0.9635147496103835
27.9,0.21109558104961887,0.0058637661402671905,0.962337935348661
27.925,-0.09798017078599332,-0.002721671410722037,0.9688472115975336
27.95,-0.06705324093160699,-0.001862590025877972,0.9851099165670448
27.975,0.04956105871199231,0.0013766960753331197,0.9883004246316117
28.0,0.18055857234284572,0.005015515898412382,0.9837997085402524
28.025,0.24152900755840934,0.006709139098844704,0.9793693658207244
28.05,0.20763264738994827,0.005767573538609674,0.9768098876756256
28.075,0.0190235075691121,0.0005284307658086694,0.9681431170417002
28.1,0.12999983153623582,0.0036111064315621057,0.9768094465324464
28.125,0.14384103940704768,0.003995584427973546,0.9720927905542631
28.15,0.1454846862257615,0.00404124128404893,0.9813103865425434
28.175,-0.7224084664665803,-0.020066901846293898,0.9759722264012008
28.2,-1.6813636373817369,-0.04670454548282602,0.9686414514353922
28.225,0.18180744209819824,0.005050206724949951,0.9829979554949445
28.25,0.20272412620796265,0.0056312257279989624,0.9847617810235981
28.275,-0.06468834229660221,-0.0017968983971278394,0.9866659525301279
28.3,-0.6212303745722325,-0.017256399293673126,0.9889121382305212
28.325,0.21997768818563693,0.006110491338489915,0.9893505610390559
28.35,0.23992776426443957,0.006664660118456654,0.9757698892108863
28.375,0.24203221777231076,0.006723117160341965,0.9704065963688397
28.4,0.24431165482146533,0.006786434856151815,0.9814065503316344
28.425,0.21670573686562458,0.006019603801822905,0.992122790683956
28.45,0.1048796716048399,0.002913324211245553,0.9934269457160005
28.475,0.25302893856432285,0.007028581626786746,0.9806555821694594
28.5,0.23068475524111887,0.006407909867808858,0.9667941741673327
28.525,-0.07633122968417551,-0.002120311935671542,0.9662432692892627
28.55,-0.1425508490753162,-0.0039597458076476725,0.979366177783261
28.575,0.13181263878186583,0.0036614621883851624,0.9755916335170043
28.6,0.11753304002080611,0.003264806667244614,0.9664900260151685
28.625,0.06801149132570389,0.0018892080923806635,0.9766347924811687
28.65,0.12100818006749886,0.0033613383352083014,0.9833690319084469
28.675,0.22196231603345454,0.006165619889818182,0.9888606383090505
28.7,0.25583449827180343,0.007106513840883429,0.9884574962317878
28.725,0.2533839285449299,0.007038442459581387,0.989047601705614
28.75,0.22827803508078232,0.006341056530021731,0.9962335917879594
28.775,0.250519765393324,0.006958882372036777,0.9973702509954067
28.8,-0.1991140888616662,-0.005530946912824061,0.985716345507096
28.825,-5.072235100861492,-0.14089541946837475,0.9413598053535874
28.85,-7.506456400016072,-0.20851267777822421,0.9389128143764032
28.875,-0.1032841578338815,-0.002869004384274486,0.9692581307830725
28.9,0.17929495939060622,0.004980415538627951,0.9952904482952466
28.925,0.2625824600250331,0.0072939572229175865,0.9943588846994758
28.95,0.2750512314403294,0.0076403119844535945,0.9878508865902246
28.975,0.18136849474257835,0.005038013742849398,0.969535982926809
29.0,0.029946514743213328,0.0008318476317559258,0.9704770498120031
29.025,0.1401342962482859,0.0038926193402301643,0.976512008108181
29.05,0.01145416381582001,0.00031817121710611137,0.9643894261131402
29.075,0.11681703191081975,0.0032449175530783266,0.9519320904559069
29.1,0.13326562430700964,0.003701822897416934,0.965592826920688
29.125,0.0714026549419172,0.0019834070817199225,0.9848702483184799
29.15,-0.691473510921973,-0.01920759752561036,0.9765951270877069
29.175,-0.40391449730554896,-0.01121984714737636,0.9810219581603149
29.2,-0.9190263666415641,-0.02552851018448789,0.976176956942304
29.225,-0.463859851403251,-0.012884995872312526,0.9791756535812673
29.25,-0.0065304613309267075,-0.00018140170363685297,0.9844855782930093
29.275,0.05243696209393318,0.0014565822803870327,0.9825491533593861
29.3,0.2611656904837005,0.007254602513436124,0.9748787998014433
29.325,0.2754647289559384,0.007651798026553844,0.9578461589616916
29.35,0.2790769196138473,0.007752136655940202,0.9625856376678243
29.375,0.19308702781178583,0.005363528550327384,0.9708088450657081
29.4,-0.27820384028408907,-0.007727884452335807,0.9735077154431668
29.425,-0.3161274000523075,-0.008781316668119652,0.9741663900357566
29.45,0.07354547706762478,0.0020429299185451325,0.9760008449904005
29.475,0.10752865746830637,0.002986907151897399,0.9737208757679487
29.5,0.08638093292566049,0.0023994703590461248,0.9671986861151264
29.525,0.15169176560733527,0.004213660155759313,0.9721878240987821
29.55,0.21465767433103164,0.0059627131758619905,0.9659542723445678
29.575,0.2375799663954689,0.006599443510985248,0.9693891364770357
29.6,0.27121057340902843,0.007533627039139679,0.9894582078641152
29.625,0.22976372450350283,0.0063823256806528565,0.9912402534030264
29.65,-0.12757039599233203,-0.0035436221108981116,0.9705764407869925
29.675,-0.3018336044424909,-0.008384266790069192,0.9720873157152672
29.7,-0.4974732284954009,-0.013818700791538912,0.9700550541159083
29.725,-0.5158480393392116,-0.014329112203866989,0.9722407747264066
29.75,-0.14314319117010843,-0.003976199754725234,0.9754379412771782
29.775,0.14722019690936558,0.004089449914149044,0.9580360641742742
29.8,0.19209915052569937,0.00533608751460276,0.9603225026382644
29.825,0.2254897867208103,0.006263605186689175,0.9754065486464136
29.85,0.22782941570326024,0.0063285948806461175,0.9843085551203945
29.875,0.06760244577714221,0.001877845716031728,0.9871234637554461
29.9,0.1541974398647406,0.004283262218465016,0.9908879260236446
29.925,0.026491633837053566,0.0007358787176959324,0.9803140966426301
29.95,0.06994979234124105,0.001943049787256696,0.9762206920130919
29.975,0.1569025058427538,0.004358402940076495,0.9753077482288586
30.0,0.21683448586636847,0.00602318016295468,0.9795218156533457
30.025,0.20373149089381987,0.005659208080383885,0.9799605814547435
30.05,0.14401982458580057,0.0040005506829389045,0.9447978270713301
30.075,0.11799871963610102,0.003277742212113917,0.9609395661900155
30.1,0.18209052359154362,0.0050580700997651,0.9932515440927444
30.125,0.1535084930062679,0.004264124805729665,0.9847963442396871
30.15,0.14128756063582346,0.003924654462106207,0.9432744004295279
30.175,0.17481636025885103,0.0048560100071903065,0.9642365772469713
30.2,0.2079036256002529,0.005775100711118137,0.985457694993166
30.225,0.1729709790462023,0.004804749417950064,0.9898468149901668
30.25,0.2183518455662676,0.006065329043507433,0.9909752454734275
30.275,0.2519255451837501,0.006997931810659725,0.9728029339151353
30.3,0.2528038934428884,0.007022330373413566,0.9613089443095857
30.325,0.22542110766594273,0.006261697435165075,0.9611114465819457
30.35,0.16063545795215578,0.004462096054226549,0.9782584963157027
30.375,0.2388786911118845,0.006635519197552347,0.9925659233176723
30.4,0.17396941060689858,0.004832483627969405,0.9822689797380755
30.425,0.1732839188210834,0.004813442189474539,0.9801896676295504
30.45,0.22330427514472528,0.0062028965317979246,0.9930716441767681
30.475,0.04121531764522974,0.001144869934589715,0.9930345462127859
30.5,0.08090051427712007,0.0022472365076977798,0.9867611902299578
30.525,0.15216369197939833,0.004226769221649954,0.9881768513110613
30.55,0.19851849106562525,0.005514402529600702,0.9904228480073529
30.575,0.0503451058465934,0.001398475162405372,0.9921488800032915
30.6,0.18393423809474138,0.005109284391520594,0.9915623140207349
30.625,0.22076945429075429,0.006132484841409841,0.9709959856859943
30.65,0.21950463802574716,0.0060973510562707545,0.949161642677317
30.675,0.1753171206136808,0.0048699200170466885,0.9585647944143433
